年	月	日	時	分	GoogleLat	GoogleLng	死	受傷	2-30	天候	光線	道路類別	速限	道路型態	事故位置	路面鋪裝	路面狀態	路面缺陷	障礙物	視距	號誌種類	號誌動作	分向設施	快車道或一般車道間	快慢車道間	路面邊線	事故類型及型態	事故類別
2012	10	9	16	10	24.8167811	120.96716	0	2	0	7	1	5	50	3	2	1	5	4	5	7	4	4	5	5	5	2	11	2
2012	10	7	14	54	24.7662169	120.9623674	0	1	0	8	1	5	40	11	9	1	5	4	5	7	4	4	5	4	4	2	18	2
2012	10	8	10	2	24.7838125	120.9909316				8			30															3
2012	10	8	14	51	24.7889061	120.929058				8			30															3
2012	10	5	11	15	24.7808271	121.016392				8			50															3
2012	10	10	8	23	24.80139	120.9770515	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	4	1	16	2
2012	10	10	9	54	24.8078458	120.9721101				8			30															3
2012	10	5	13	20	30.569631	114.368146				8			50															3
2012	10	5	10	30	24.7956761	120.949198	0	2	0	8	1	5	50	14	8	1	5	4	5	7	4	4	1	5	4	2	16	2
2012	10	7	14	10	24.78112425	120.9341333	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	3
2012	10	8	11	12	24.7980241	120.968324				8			40															3
2012	10	10	9	0	24.7874802	121.0095148	0	1	0	8	1	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	17	2
2012	10	11	8	5	24.78392535	120.9319872	0	3	0	8	1	5	40	11	9	1	5	4	5	1	4	4	5	5	5	2	10	2
2012	10	11	13	10	24.7972321	120.9763885	0	1	0	7	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	16	2
2012	10	1	18	4	24.8000818	120.9684894				8			50															3
2012	10	2	8	50	24.7932831	121.001211	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	10	1	9	40	24.802741	120.971166				8			50															3
2012	10	2	14	50	24.8040771	120.969788				8			50															3
2012	10	9	19	8	24.8132554	120.979903				8			50															3
2012	10	1	8	21	24.8059281	120.952843				8			50															3
2012	10	2	12	40	24.8061107	120.9862496				8			50															3
2012	10	3	19	20	24.79775865	120.9772037				8			50															3
2012	10	8	7	55	24.8684988	120.9533201				8			50															3
2012	10	11	19	0	24.81341	120.965767				8			50															3
2012	10	3	11	50	24.810394	120.98104				8			50															3
2012	10	8	9	55	24.78274365	120.9329126																						3
2012	10	6	10	0	24.7991891	120.9533827	0	1	0	8	1	5	50	4	2	1	5	4	5	7	1	1	1	4	4	1	18	2
2012	10	8	14	20	24.80934875	121.0308124				8			40															3
2012	10	5	8	33	24.8185572	120.9951081				8			50															3
2012	10	6	12	30	24.81488335	120.9394568				8			90															3
2012	10	6	13	33	24.809942	120.967821	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	2	5	2	12	2
2012	10	11	22	0	24.790939	120.935259																						2
2012	10	6	14	25	24.782485	121.018645	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	17	2
2012	10	9	8	35	24.8154935	120.9594933	0	0	0																			3
2012	10	1	7	47	24.7672024	120.9794822				8			50															3
2012	10	12	6	30	24.8138237	120.9787505	0	1	0	8	1	5	50	3	1	1	5	4	1	7	4	4	10	5	5	2	16	2
2012	10	10	16	50	24.7924614	121.0067013				8			50															3
2012	10	4	20	45	24.7991891	120.9533827	0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	12	6	45	24.8032102	120.96871	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	4	6	48	24.8076925	120.9326681	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	29	2
2012	10	12	9	26	24.8193477	120.9955776				8			50															3
2012	10	12	6	40	24.7413683	120.908871	0	1	0	8	1	5	40	11	9	1	5	4	5	7	4	4	10	5	5	2	11	2
2012	10	9	5	42			0	1	0	8	2	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	13	2
2012	10	2	19	50						8			50															3
2012	10	12	10	8						8			50															3
2012	10	4	15	55						8			50															3
2012	10	12	8	17						8			50															3
2012	10	9	20	4						8			50															3
2012	10	9	15	16						8			50															3
2012	10	6	10	25						8			40															3
2012	10	12	0	10						8			40															3
2012	10	5	18	30						8			50															3
2012	10	9	10	29						8			50															3
2012	10	9	16	22						8			50															3
2012	10	4	9	14			0	3	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	8	10	30			0	1	0	8	1	5	50	4	9	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	12	14	10						8			50															3
2012	10	12	12	40						8			50															3
2012	10	12	22	55						8			50															3
2012	10	12	4	51			0	2	0	7	3	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	10	12	19	0			0	1	0	7	3	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	12	22	27			0	1	0	7	3	5	50	4	9	1	5	4	5	7	1	1	9	5	5	2	12	2
2012	10	12	23	35						8			50															3
2012	10	6	13	25			0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	10	12	22	42			0	1	0	8	3	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	10	5	7	55						8			50															3
2012	10	12	18	40			0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	10	1	13	45	24.7761946	120.9439439																						3
2012	10	4	7	47	24.7869717	120.9865578	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	10	9	16	40	24.8115531	120.9708702				8			50															3
2012	10	9	15	29	24.8119989	120.9644536	0	1	0	8	1	5	50	4	9	1	5	4	5	7	1	1	1	4	5	1	16	2
2012	10	9	15	15	24.8013358	120.9924625	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	10	10	19	5	24.82085785	120.9681081				8			50															3
2012	10	3	14	48	24.810692	120.969131				8			50															3
2012	10	4	10	59	24.8085345	120.968985				8			20															3
2012	10	12	13	26	24.7832442	121.0177491				8			50															3
2012	10	12	16	45	24.8356092	120.9235789				8			90															3
2012	10	13	7	55	24.34623015	120.6264257	0	1	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	10	13	9	5	24.782579	121.019925	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	10	7	20	35	24.80993955	120.9842062	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	1	12	2
2012	10	3	16	10	23.7906725	121.0173356				8			50															3
2012	10	7	9	15	24.8066889	120.9732686	0	1	0	8	1	5	50	3	2	1	5	4	5	7	4	4	10	5	5	1	12	2
2012	10	9	8	20	24.77804565	120.984408				8			50															3
2012	10	9	10	50	24.80386	120.964045	0	1	0	8	1	5	50	4	2	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	4	10	22	24.8028751	120.982494	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	10	4	17	55	24.7910677	121.0049133				8			50															3
2012	10	5	21	54	24.77804565	120.984408				8			50															3
2012	10	8	16	23	24.8143767	120.9673414				8			50															3
2012	10	13	22	45	24.8194681	120.995232	0	1	0	8	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	8	22	8	24.4235318	120.6435228	0	2	0	8	3	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	10	13	19	7	24.809234	120.979154	0	2	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	3	2
2012	10	13	20	10	24.81259925	120.976726	0	3	0	8	3	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	13	22	40	24.79823585	120.962975	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	16	2
2012	10	11	23	2	24.8147874	120.9808653	0	1	0	7	3	5	50	5	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	10	12	20	37	24.7931955	121.0155735				8			50															3
2012	10	13	12	36	24.787687	120.965074				8			40															3
2012	10	2	21	3	24.7976971	120.9646378				8			50															3
2012	10	13	14	38	24.8219504	120.9716382				8			50															3
2012	10	13	11	43	24.7495461	120.907815				8			50															3
2012	10	13	15	30	24.8042903	120.9752282	0	1	0	8	1	5	50	5	1	1	5	4	5	7	1	1	10	4	5	1	12	2
2012	10	9	1	18	24.812744	120.961834				8			40															3
2012	10	3	1	12	24.34623015	120.6264257	0	1	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	10	8	21	22	24.7840586	120.953277				8			70															3
2012	10	3	15	5	24.8427976	120.9415422				8			50															3
2012	10	10	11	10	24.80854965	120.9843547	0	0	0	8	1	5	50	8	12	1	5	4	5	7	4	4	5	5	4	1	13	3
2012	10	14	7	12	24.781942	121.021402	0	1	0	8	1	5	50	4	2	1	5	4	5	7	1	1	10	5	5	2	12	2
2012	10	14	7	30	24.800688	120.9409727				8			50															3
2012	10	14	10	0	24.8162285	121.0004115				8			50															3
2012	10	8	15	50	24.8160381	120.992547				8			50															3
2012	10	14	7	40	24.797193	120.969714				8			50															3
2012	10	3	14	16	24.814516	120.975086				8			50															3
2012	10	9	7	50	24.7961253	120.9477656				8			50															3
2012	10	3	17	8	24.74292755	120.9051095	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	12	19	30	24.7662169	120.9623674	0	1	0	8	3	5	50	11	9	1	5	4	5	7	4	4	4	5	5	1	16	2
2012	10	9	11	40	24.78433475	121.0119963				8			50															3
2012	10	4	14	5	24.8129647	120.9639579				8			50															3
2012	10	9	13	13	24.80878	120.964119	0	1	0	8	1	5	40	14	9	1	5	4	5	7	4	4	10	5	5	2	17	2
2012	10	1	10	40	24.8042903	120.9752282	0	1	0	8	1	5	50	5	2	1	5	4	5	7	1	1	5	2	5	1	3	2
2012	10	12	21	31	24.8119989	120.9644536				8			50															3
2012	10	13	22	33	24.7945646	120.960448	0	2	0	8	3	5	50	11	9	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	13	9	29	24.7993439	120.9583916				8			50															3
2012	10	13	15	14	24.807971	120.961769	0	3	0	8	1	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	14	13	30	24.8216553	120.9764122	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	10	14	12	10	24.7976111	120.967613				8			50															3
2012	10	14	15	0	24.8256414	120.9566902	0	2	0	8	1	5	50	15	9	1	5	4	4	7	4	4	5	4	5	2	17	2
2012	10	14	7	45	24.73055375	120.9417009	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	1	16	2
2012	10	14	19	40	24.779201	120.985575				8			50															3
2012	10	4	8	40	24.7714128	120.9658639	0	1	0	8	1	5	40	11	9	1	5	4	5	7	4	4	5	5	5	2	12	2
2012	10	10	12	9	24.8462581	120.9264122				8			50															3
2012	10	14	17	36	24.8356702	121.0202474				8			20															3
2012	10	5	7	10	24.7729067	120.9770276	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	10	14	20	7	24.7847758	121.0137615				8			50															3
2012	10	14	23	50	24.796979	120.960122				8			50															3
2012	10	15	0	26	24.996541	121.536379	0	1	0	8	3	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	15	2
2012	10	13	9	30	24.8000558	120.9850739				8			50															3
2012	10	14	17	11	24.8005731	120.966416	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	12	2
2012	10	15	7	40	24.804994	120.976692	0	0	0	8	1	5	50	15	7	1	5	4	5	7	4	4	1	4	4	2	13	3
2012	10	15	9	6	24.8010377	120.9826702				8			50															3
2012	10	15	12	8	24.8127285	120.9655633	0	1	0	8	1	5	50	15	9	1	5	4	3	7	4	4	3	4	5	2	12	2
2012	10	15	8	50	24.7924614	121.0067013	0	0	0	8	1	5	50	3	2	1	5	4	5	7	3	1	5	4	5	2	11	3
2012	10	15	9	23	24.82045885	120.9196799				8			40															3
2012	10	15	8	16	24.777515	120.967034	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	1	17	2
2012	10	15	14	40	24.8085345	120.968985				8			40															3
2012	10	14	20	16	24.7597091	120.9584529	0	1	0	8	3	5	50	3	4	1	5	4	5	7	1	1	5	2	5	2	13	2
2012	10	15	8	30	24.796604	120.961352	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	10	5	22	19	24.8080051	120.9701491				8			50															3
2012	10	15	16	30	24.8160661	120.992638				8			50															3
2012	10	4	17	41	24.8128035	120.9853889				8			50															3
2012	10	14	1	43	24.81143	120.964155				8			50															3
2012	10	4	15	55	24.8018053	120.9829618	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	11	2
2012	10	15	16	30	24.8132554	120.979903				8			50															3
2012	10	11	15	25	24.79433965	121.0070411				8			50															3
2012	10	15	17	46	24.7973382	120.9964911				8			50															3
2012	10	15	20	31	24.8044011	120.96096	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	16	2
2012	10	12	14	17	24.8024866	120.94977				8			50															3
2012	10	3	23	33	24.8161395	120.9934274	0	1	0	8	3	5	50	3	2	1	5	4	5	7	2	1	1	4	5	2	18	2
2012	10	4	17	56	24.801167	120.959709				8			50															3
2012	10	5	7	41	24.8147153	120.9796905	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	2	12	2
2012	10	13	12	31	24.81556815	120.9648185				8			40															3
2012	10	5	7	59	24.8684988	120.9533201	0	0	0	8	1	5	80	14	9	1	5	4	5	7	4	4	5	3	5	2	20	3
2012	10	5	11	20	24.8044401	120.964651				8			50															3
2012	10	5	12	37	24.780888	121.024226				8			50															3
2012	10	5	16	16	24.7976639	120.9509421	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	4	5	5	2	17	3
2012	10	13	8	20	31.3512963	120.9811634				8			50															3
2012	10	8	16	53	24.7969389	120.9650013	0	3	0	8	3	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	13	17	11	24.79834225	120.9906022				8			50															3
2012	10	15	16	10	24.795583	120.998635				8			50															3
2012	10	16	8	17	24.7924614	121.0067013	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	13	2
2012	10	15	17	30	24.778704	121.025119				8			50															3
2012	10	16	6	50	24.81998545	120.9844231	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	16	2	40	24.8173271	120.9640372	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	16	3
2012	10	15	6	50	24.7948541	120.968482	0	1	0	8	1	5	50	11	9	1	5	4	5	5	4	4	10	5	5	1	11	2
2012	10	7	12	5	24.7932831	121.001211				8			50															3
2012	10	12	18	9	24.7950031	120.9484151	0	1	0	7	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	16	11	40	24.7738857	121.0155538				8			40															3
2012	10	5	7	50	24.8042903	120.9752282	0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	16	12	45	24.7981942	120.9706866				8			50															3
2012	10	15	7	57	24.79443345	120.9471884				8			50															3
2012	10	15	10	45	24.7974672	120.976734				8			50															3
2012	10	15	8	38	24.8084639	120.9409089				8			50															3
2012	10	16	14	8	24.8173271	120.9640372	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	10	11	20	5	24.784642	121.014509				8			50															3
2012	10	16	13	40	24.41422875	120.759641				8			50															3
2012	10	15	12	42	24.7960908	121.0131761				8			50															3
2012	10	11	19	5	24.79433965	121.0070411				8			50															3
2012	10	15	13	15	24.8150922	120.9852896				8			50															3
2012	10	13	9	34	24.821177	120.974775	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	16	2
2012	10	16	16	22	24.7643011	120.913512	0	2	0	8	1	5	50	14	12	1	5	4	5	7	4	4	1	4	4	1	13	2
2012	10	9	11	3	24.8171183	120.9658517				8			50															3
2012	10	16	18	40	24.7971868	120.9635806	0	1	0	8	3	5	50	5	1	1	5	4	5	7	4	4	10	5	5	2	17	2
2012	10	9	12	18	24.7861472	121.0203452				8			50															3
2012	10	16	20	15	24.7853837	120.9680408				8			40															3
2012	10	16	21	38	24.8020598	120.9954236	0	2	0	8	3	5	40	3	1	1	5	4	5	7	4	4	10	5	5	2	13	2
2012	10	9	15	36	24.803103	120.983294				8			50															3
2012	10	10	9	44	24.7308901	120.9424672	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	4	5	5	1	18	2
2012	10	10	12	28	24.8161395	120.9934274	0	1	0	8	1	5	50	14	9	1	5	4	5	7	2	1	10	5	5	2	17	2
2012	10	12	15	39	24.8411651	120.927316				8			50															3
2012	10	13	7	45	24.7842919	121.0181496	0	2	0	8	1	5	50	4	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	10	13	9	14	24.8004082	120.9972033	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	4	5	2	2	2
2012	10	10	13	55	24.8055397	120.9770756				8			50															3
2012	10	10	2	45	24.7962951	120.970329				8			50															3
2012	10	10	22	15	24.7924614	121.0067013				8			50															3
2012	10	10	13	46	24.7887326	120.9300059				8			50															3
2012	10	11	5	35	24.78155805	120.9863351	0	1	0	8	2	5	50	3	1	1	5	4	5	7	3	1	10	5	5	2	16	2
2012	10	17	7	48	24.8193477	120.9955776				8			50															3
2012	10	16	17	42	24.7813346	121.0239894	0	0	0	8	3	5	50	3	9	1	5	4	5	7	1	1	9	4	5	2	12	3
2012	10	15	18	10	24.81236	120.964381	0	0	0	8	2	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	3
2012	10	16	18	45	24.787447	121.0098144				8			50															3
2012	10	17	8	37	24.807389	120.978626				8			40															3
2012	10	17	12	35	24.7909793	121.0041462				8			50															3
2012	10	15	8	20	24.8041675	120.9700725				8			40															3
2012	10	17	11	35	24.814124	120.96855	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	1	12	2
2012	10	12	9	57	24.79218	120.9737255	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	2	17	2
2012	10	14	20	48	24.8010377	120.9826702				8			50															3
2012	10	17	12	50	24.8005014	120.984413				8			50															3
2012	10	17	12	37	24.7924614	121.0067013	0	1	0	8	1	5	50	3	1	1	5	4	5	7	3	1	10	4	5	2	16	2
2012	10	16	18	33	24.79823585	120.962975	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	16	2
2012	10	16	17	25	24.842793	120.933604				8			50															3
2012	10	4	7	10	24.8009515	120.9407204	0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	16	2
2012	10	10	8	14	24.8048681	120.950469				8			50															3
2012	10	16	11	0	24.8072281	120.962562				8			40															3
2012	10	17	14	10	24.811604	120.98176				8			40															3
2012	10	17	16	17	24.8026828	120.9814558				8			20															3
2012	10	15	18	46	24.8099631	120.973471				8			50															3
2012	10	15	21	55	24.81750115	120.9710579	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	16	2
2012	10	17	18	53	24.781652	121.023696	0	1	0	7	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	1	3	2
2012	10	16	20	28	24.797375	120.9698				8			50															3
2012	10	17	16	0	24.8127829	120.9888041							50															3
2012	10	17	17	35	24.8001525	120.9896318							50															3
2012	10	16	22	28	24.8235233	120.9787074				8			50															3
2012	10	15	16	57	24.801324	120.953972	0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	4	4	1	16	2
2012	10	16	23	46	24.8042903	120.9752282	0	1	0	8	3	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	13	2
2012	10	17	20	2	24.8042903	120.9752282	0	3	0	8	3	5	50	5	1	5	5	4	5	7	2	1	10	5	5	2	16	2
2012	10	16	18	41	24.7874802	121.0095148	0	0	0	8	3	5	50	4	2	1	5	4	5	7	4	4	9	4	5	2	12	3
2012	10	17	22	17	24.7917812	120.9684184				8			40															3
2012	10	10	20	0	24.8001658	120.9613885				8			50															3
2012	10	14	8	33	24.814861	120.9745				8			40															3
2012	10	15	18	24	24.8058111	120.962443				8			50															3
2012	10	17	17	23	24.7943059	120.9577852	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	16	18	1	24.79509185	120.9708905	0	1	0	7	3	5	50	14	9	1	5	4	5	7	4	4	9	4	5	2	13	2
2012	10	17	17	0	24.8011347	120.9870763				8			50															3
2012	10	17	20	32	24.8171183	120.9658517	0	2	0	7	3	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	18	7	15	24.8003211	120.961129	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	2	5	1	17	2
2012	10	16	11	5	24.8011347	120.9870763				8			50															3
2012	10	12	16	0	24.794639	120.965667				8			50															3
2012	10	12	17	30	24.7876921	120.92771				8			50															3
2012	10	18	13	35	24.809387	120.969585				8			50															3
2012	10	12	9	1	24.8119251	120.960663				8			50															3
2012	10	18	7	23	24.81224505	120.9220779	0	1	0	8	1	5	50	3	1	1	5	4	5	7	3	3	1	2	5	1	12	2
2012	10	16	9	58	24.8114031	120.987258				8			50															3
2012	10	18	23	39	24.7878521	120.942359	0	2	0	8	3	5	50	12	9	1	5	4	5	7	4	4	5	5	5	1	17	2
2012	10	18	21	24	29.5541795	106.5700647	0	1	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	15	2
2012	10	19	1	10	24.7785691	120.939308	0	1	0	8	3	5	40	11	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	10	13	14	40	24.840834	120.936837	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	2	13	2
2012	10	13	15	45	24.8151068	120.9810214				8			50															3
2012	10	17	13	32	24.7789755	120.9367845				8			40															3
2012	10	19	11	27	24.79352	120.9682	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	5	5	1	18	2
2012	10	13	9	10	24.7821421	121.021576				8			50															3
2012	10	13	11	22	24.8142127	120.9742827				8			50															3
2012	10	18	17	9	24.8110893	120.9763413	0	2	0	8	1	5	50	3	2	1	5	4	5	7	4	4	5	5	5	2	3	2
2012	10	18	7	50			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	18	10	10						8			50															3
2012	10	19	7	23			0	1	0	8	1	5	50	3	1	1	5	4	5	7	1	1	10	5	5	2	14	2
2012	10	18	16	0						8			50															3
2012	10	18	8	20			0	2	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	18	12	10			0	1	0	8	1	5	40	3	2	1	5	4	5	1	4	4	10	5	5	2	21	2
2012	10	19	10	30						8			50															3
2012	10	18	14	40			0	2	0	8	1	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	19	7	30			0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	1	16	2
2012	10	19	9	3			0	1	0	8	1	5	50	3	1	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	10	19	12	59			0	0	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	3
2012	10	19	12	50			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	10	19	14	52	24.781775	120.9195236				8			50															3
2012	10	19	6	30	24.804452	120.957069	0	2	0	8	1	5	40	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	19	18	40	24.8193477	120.9955776				8			50															3
2012	10	18	21	0	24.81488335	120.9394568	0	1	0	8	3	2	90	14	9	1	5	4	5	7	4	4	1	3	5	1	13	2
2012	10	19	15	14	24.8171183	120.9658517				8			50															3
2012	10	19	16	32	24.8160108	120.9714736	0	0	0	8	1	5	50	14	9	1	5	4	5	7	4	4	10	5	5	2	17	3
2012	10	19	17	45	24.781547	121.024368	0	1	0	8	2	5	50	14	9	1	5	4	5	7	4	4	5	4	5	1	3	2
2012	10	19	21	5	24.8138877	120.9642847	0	1	0	7	3	5	50	3	1	1	5	4	5	7	4	4	1	4	5	2	16	2
2012	10	19	21	20	24.797277	120.974647				8			50															3
2012	10	18	18	40	24.7761946	120.9439439				8			50															3
2012	10	15	14	36	24.8091112	120.9601481				8			20															3
2012	10	15	16	5	23.8548668	120.983603				8			50															3
2012	10	19	17	56	24.7846641	121.013784				8			50															3
2012	10	19	23	35	24.802613	120.962042				8			50															3
2012	10	19	16	0	24.802041	120.971204	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	10	18	8	1	24.7655791	120.97828				8			40															3
2012	10	18	10	4	24.81488335	120.9394568				8			40															3
2012	10	11	9	0	24.7571705	120.9484903	0	3	0	8	1	5	50	15	9	1	5	4	5	7	4	4	5	5	5	2	17	2
2012	10	11	12	9	24.798228	120.965282				8			40															3
2012	10	20	8	42	24.798414	120.997891				8			40															3
2012	10	10	17	14	24.81224505	120.9220779				8			50															3
2012	10	19	9	0	24.8143767	120.9673414				8			50															3
2012	10	19	13	30	24.75047775	120.9241959				8			40															3
2012	10	20	11	30	24.801484	120.954033	0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	4	1	13	2
2012	10	20	8	33	24.8171183	120.9658517	0	1	0	8	1	5	50	4	1	1	5	4	5	7	1	1	10	5	5	2	16	2
2012	10	18	11	46	24.774262	120.945124	0	2	0	8	4	5	40	11	9	1	5	4	5	7	4	4	4	5	5	2	10	2
2012	10	15	13	52	24.782072	121.019426				8			50															3
2012	10	20	13	10	24.7972391	120.9761765				8			50															3
2012	10	18	7	50	24.8176705	120.9933049	0	1	0	8	1	5	50	3	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	10	17	12	10	24.7931955	121.0155735				8			40															3
2012	10	20	15	25	24.8104328	120.9696434				8			50															3
2012	10	20	17	17			0	2	0	8	1	5	50	14	9	1	5	4	5	7	4	4	9	5	5	1	17	2
2012	10	20	13	48						8			50															3
2012	10	18	17	59						8			50															3
2012	10	20	6	4			0	1	0	8	1	5	60	11	9	1	5	4	5	7	4	4	5	5	5	2	11	2
2012	10	20	19	30						8			50															3
2012	10	20	22	8			0	2	0	8	3	5	50	3	2	1	5	4	3	5	4	4	9	5	5	1	16	2
2012	10	20	20	23						8			50															3
2012	10	20	16	33			0	1	0	8	1	5	50	14	9	1	5	4	5	7	4	4	1	4	5	2	12	2
2012	10	21	0	44						8			50															3
2012	10	20	22	6			1	0	0	8	3	5	50	5	2	1	5	4	5	7	3	1	5	5	5	2	20	1
2012	10	20	22	33			0	1	0	8	3	5	50	4	1	1	5	4	5	7	2	1	10	5	5	2	16	2
2012	10	20	18	0	24.793222	120.9748555				8			50															3
2012	10	19	9	17	24.8000644	120.9942024	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	5	4	5	2	12	2
2012	10	19	7	20	24.7919685	121.0148844	0	1	0	8	1	5	50	4	1	1	5	4	5	7	4	4	10	5	5	2	15	2
2012	10	20	14	25	24.7941221	120.966126	0	2	0	8	1	5	50	3	1	1	5	4	5	7	4	4	10	5	5	2	16	2
2012	10	20	17	0	24.734838	120.913144				8			50															3
